iter "mejor iteracion actual" "mejor encontrado"
0 952 947
1 956 952
2 960 956
3 963 960
4 966 963
5 969 966
6 972 969
7 974 972
8 976 974
9 978 976
10 980 978
11 982 980
12 984 982
13 986 984
14 988 986
15 990 988
16 992 990
17 994 992
18 996 994
19 998 996
20 1000 998
21 1002 1000
22 1004 1002
23 1006 1004
24 1008 1006
25 1010 1008
26 1011 1010
27 1012 1011
28 1013 1012
29 1014 1013
30 1015 1014
31 1016 1015
32 1017 1016
33 1019 1017
34 1020 1019
35 1021 1020
36 1022 1021
37 1023 1022
38 1024 1023
39 1025 1024
40 1026 1025
41 1027 1026
42 1028 1027
43 1030 1028
44 1031 1030
45 1032 1031
46 1033 1032
47 1034 1033
48 1035 1034
49 1036 1035
50 1037 1036
51 1038 1037
52 1038 1038
53 1038 1038
54 1038 1038
55 1038 1038
56 1038 1038
57 1038 1038
58 1039 1038
59 1039 1039
60 1039 1039
61 1039 1039
62 1039 1039
63 1040 1039
64 1041 1040
65 1041 1041
66 1041 1041
67 1041 1041
68 1041 1041
69 1041 1041
70 1041 1041
71 1042 1041
72 1043 1042
73 1043 1043
74 1043 1043
75 1043 1043
76 1043 1043
77 1043 1043
78 1043 1043
79 1043 1043
80 1043 1043
81 1043 1043
82 1043 1043
83 1043 1043
84 1043 1043
85 1043 1043
86 1043 1043
87 1044 1043
88 1044 1044
89 1044 1044
90 1044 1044
91 1045 1044
92 1045 1045
93 1045 1045
94 1046 1045
95 1046 1046
96 1046 1046
97 1046 1046
98 1047 1046
99 1048 1047
100 1048 1048
101 1048 1048
102 1048 1048
103 1048 1048
104 1049 1048
105 1049 1049
106 1049 1049
107 1049 1049
108 1050 1049
109 1050 1050
110 1050 1050
111 1050 1050
112 1050 1050
113 1050 1050
114 1050 1050
115 1050 1050
116 1050 1050
117 1050 1050
118 1050 1050
119 1050 1050
120 1050 1050
121 1050 1050
122 1050 1050
123 1050 1050
124 1050 1050
125 1050 1050
126 1050 1050
127 1050 1050
128 1050 1050
129 1050 1050
130 1050 1050
131 1050 1050
132 1050 1050
133 1050 1050
134 1050 1050
135 1050 1050
136 1050 1050
137 1050 1050
138 1050 1050
139 1051 1050
140 1051 1051
141 1051 1051
142 1051 1051
143 1051 1051
144 1051 1051
145 1052 1051
146 1052 1052
147 1052 1052
148 1052 1052
149 1052 1052
150 1052 1052
151 1052 1052
152 1052 1052
153 1052 1052
154 1052 1052
155 1052 1052
156 1052 1052
157 1052 1052
158 1052 1052
159 1052 1052
160 1052 1052
161 1052 1052
162 1052 1052
163 1052 1052
164 1052 1052
165 1052 1052
166 1052 1052
167 1052 1052
168 1052 1052
169 1052 1052
170 1052 1052
171 1052 1052
172 1052 1052
173 1052 1052
174 1052 1052
175 1052 1052
176 1052 1052
177 1053 1052
178 1053 1053
179 1053 1053
180 1053 1053
181 1053 1053
182 1053 1053
183 1053 1053
184 1053 1053
185 1053 1053
186 1053 1053
187 1053 1053
188 1053 1053
189 1053 1053
190 1053 1053
191 1053 1053
192 1053 1053
193 1053 1053
194 1053 1053
195 1053 1053
196 1053 1053
197 1053 1053
198 1053 1053
199 1053 1053
200 1053 1053
201 1053 1053
202 1053 1053
203 1053 1053
204 1053 1053
205 1053 1053
206 1053 1053
207 1054 1053
208 1054 1054
209 1054 1054
210 1054 1054
211 1054 1054
212 1054 1054
213 1054 1054
214 1054 1054
215 1055 1054
216 1055 1055
217 1056 1055
218 1056 1056
219 1056 1056
220 1056 1056
221 1056 1056
222 1056 1056
223 1056 1056
224 1056 1056
225 1056 1056
226 1056 1056
227 1056 1056
228 1056 1056
229 1056 1056
230 1056 1056
231 1056 1056
232 1056 1056
233 1056 1056
234 1056 1056
235 1056 1056
236 1056 1056
237 1056 1056
238 1056 1056
239 1056 1056
240 1056 1056
241 1056 1056
242 1056 1056
243 1056 1056
244 1056 1056
245 1056 1056
246 1055 1056
247 1055 1056
248 1055 1056
249 1055 1056
250 1055 1056
251 1054 1056
252 1053 1056
253 1053 1056
254 1052 1056
255 1052 1056
256 1052 1056
257 1052 1056
258 1052 1056
259 1052 1056
260 1052 1056
261 1052 1056
262 1052 1056
263 1052 1056
264 1052 1056
265 1052 1056
266 1052 1056
267 1052 1056
268 1052 1056
269 1052 1056
270 1053 1056
271 1053 1056
272 1053 1056
273 1053 1056
274 1054 1056
275 1054 1056
276 1054 1056
277 1054 1056
278 1054 1056
279 1054 1056
280 1054 1056
281 1054 1056
282 1054 1056
283 1054 1056
284 1054 1056
285 1054 1056
286 1054 1056
287 1054 1056
288 1054 1056
289 1054 1056
290 1054 1056
291 1053 1056
292 1053 1056
293 1053 1056
294 1053 1056
295 1053 1056
296 1053 1056
297 1053 1056
298 1053 1056
299 1053 1056
300 1053 1056
301 1053 1056
302 1053 1056
303 1053 1056
304 1053 1056
305 1052 1056
306 1052 1056
307 1052 1056
308 1052 1056
309 1052 1056
310 1052 1056
311 1052 1056
312 1052 1056
313 1052 1056
314 1052 1056
315 1052 1056
316 1052 1056
317 1052 1056
318 1052 1056
319 1052 1056
320 1052 1056
321 1052 1056
322 1052 1056
323 1052 1056
324 1052 1056
325 1052 1056
326 1052 1056
327 1052 1056
328 1052 1056
329 1052 1056
330 1052 1056
331 1052 1056
332 1052 1056
333 1052 1056
334 1052 1056
335 1052 1056
336 1052 1056
337 1052 1056
338 1052 1056
339 1052 1056
340 1052 1056
341 1052 1056
342 1052 1056
343 1052 1056
344 1052 1056
345 1052 1056
346 1052 1056
347 1052 1056
348 1052 1056
349 1052 1056
350 1052 1056
351 1052 1056
352 1052 1056
353 1052 1056
354 1052 1056
355 1052 1056
356 1052 1056
357 1053 1056
358 1053 1056
359 1053 1056
360 1053 1056
361 1053 1056
362 1053 1056
363 1053 1056
364 1053 1056
365 1053 1056
366 1053 1056
367 1053 1056
368 1053 1056
369 1053 1056
370 1053 1056
371 1053 1056
372 1053 1056
373 1053 1056
374 1053 1056
375 1053 1056
376 1053 1056
377 1053 1056
378 1053 1056
379 1053 1056
380 1053 1056
381 1053 1056
382 1052 1056
383 1052 1056
384 1051 1056
385 1052 1056
386 1052 1056
387 1052 1056
388 1053 1056
389 1053 1056
390 1053 1056
391 1053 1056
392 1053 1056
393 1053 1056
394 1053 1056
395 1052 1056
396 1052 1056
397 1051 1056
398 1051 1056
399 1051 1056
400 1051 1056
401 1051 1056
402 1051 1056
403 1051 1056
404 1050 1056
405 1049 1056
406 1049 1056
407 1049 1056
408 1049 1056
409 1049 1056
410 1048 1056
411 1048 1056
412 1048 1056
413 1048 1056
414 1048 1056
415 1047 1056
416 1048 1056
417 1048 1056
418 1048 1056
419 1047 1056
420 1047 1056
421 1048 1056
422 1048 1056
423 1048 1056
424 1047 1056
425 1048 1056
426 1048 1056
427 1049 1056
428 1049 1056
429 1049 1056
430 1050 1056
431 1050 1056
432 1050 1056
433 1050 1056
434 1050 1056
435 1050 1056
436 1050 1056
437 1050 1056
438 1050 1056
439 1050 1056
440 1049 1056
441 1049 1056
442 1049 1056
443 1050 1056
444 1050 1056
445 1050 1056
446 1050 1056
447 1050 1056
448 1050 1056
449 1050 1056
450 1050 1056
451 1050 1056
452 1050 1056
453 1050 1056
454 1050 1056
455 1050 1056
456 1050 1056
457 1050 1056
458 1050 1056
459 1050 1056
460 1050 1056
461 1050 1056
462 1050 1056
463 1051 1056
464 1050 1056
465 1051 1056
466 1050 1056
467 1049 1056
468 1048 1056
469 1048 1056
470 1048 1056
471 1048 1056
472 1048 1056
473 1048 1056
474 1048 1056
475 1049 1056
476 1049 1056
477 1049 1056
478 1049 1056
479 1049 1056
480 1049 1056
481 1050 1056
482 1050 1056
483 1050 1056
484 1050 1056
485 1050 1056
486 1050 1056
487 1050 1056
488 1050 1056
489 1050 1056
490 1050 1056
491 1050 1056
492 1050 1056
493 1050 1056
494 1050 1056
495 1051 1056
496 1052 1056
497 1052 1056
498 1052 1056
499 1053 1056
500 1053 1056
501 1053 1056
502 1054 1056
503 1054 1056
504 1054 1056
505 1054 1056
506 1054 1056
507 1054 1056
508 1054 1056
509 1054 1056
510 1054 1056
511 1054 1056
512 1054 1056
513 1054 1056
514 1054 1056
515 1054 1056
516 1053 1056
517 1053 1056
518 1053 1056
519 1053 1056
520 1053 1056
521 1053 1056
522 1053 1056
523 1054 1056
524 1054 1056
