iter "mejor iteracion actual" "mejor encontrado"
0 938 938
1 939 939
2 939 939
3 939 939
4 939 939
5 939 939
6 939 939
7 939 939
8 939 939
9 939 939
10 939 939
11 939 939
12 939 939
13 939 939
14 939 939
15 939 939
16 939 939
17 939 939
18 939 939
19 939 939
20 939 939
21 939 939
22 939 939
23 939 939
24 939 939
25 939 939
26 939 939
27 939 939
28 939 939
29 939 939
30 939 939
31 939 939
32 939 939
33 939 939
34 939 939
35 939 939
36 939 939
37 939 939
38 939 939
39 939 939
40 939 939
41 939 939
42 939 939
43 939 939
44 939 939
45 939 939
46 939 939
47 939 939
48 939 939
49 939 939
50 939 939
51 939 939
52 939 939
53 939 939
54 939 939
55 939 939
56 939 939
57 939 939
58 939 939
59 939 939
60 939 939
61 939 939
62 939 939
63 939 939
64 939 939
65 939 939
66 939 939
67 939 939
68 939 939
69 939 939
70 939 939
71 939 939
72 939 939
73 939 939
74 939 939
75 939 939
76 939 939
77 939 939
78 939 939
79 939 939
80 939 939
81 939 939
82 939 939
83 939 939
84 939 939
85 939 939
86 939 939
87 939 939
88 939 939
89 939 939
90 939 939
91 939 939
92 939 939
93 939 939
94 939 939
95 939 939
96 939 939
97 939 939
98 939 939
99 939 939
100 939 939
101 939 939
102 939 939
103 939 939
104 939 939
105 939 939
106 939 939
107 939 939
108 939 939
109 939 939
110 939 939
111 939 939
112 939 939
113 939 939
114 939 939
115 939 939
116 939 939
117 939 939
118 939 939
119 939 939
120 939 939
121 939 939
122 939 939
123 939 939
124 939 939
125 939 939
126 939 939
127 939 939
128 939 939
129 939 939
130 939 939
131 939 939
132 939 939
133 939 939
134 939 939
135 939 939
136 939 939
137 939 939
138 939 939
139 939 939
140 939 939
141 939 939
142 939 939
143 939 939
144 939 939
145 939 939
146 939 939
147 939 939
148 939 939
149 939 939
150 939 939
151 939 939
152 939 939
153 939 939
154 939 939
155 939 939
156 939 939
157 939 939
158 939 939
159 939 939
160 939 939
161 939 939
162 939 939
163 939 939
164 939 939
165 939 939
166 939 939
167 939 939
168 939 939
169 939 939
170 939 939
171 939 939
172 939 939
173 939 939
174 939 939
175 939 939
176 939 939
177 939 939
178 939 939
179 939 939
180 939 939
181 939 939
182 939 939
183 939 939
184 939 939
185 939 939
186 939 939
187 939 939
188 939 939
189 939 939
190 939 939
191 939 939
192 939 939
193 939 939
194 939 939
195 939 939
196 939 939
197 939 939
198 939 939
199 939 939
200 939 939
201 939 939
202 939 939
203 939 939
204 939 939
205 939 939
206 939 939
207 939 939
208 939 939
209 939 939
210 939 939
211 939 939
212 939 939
213 939 939
214 939 939
215 939 939
216 939 939
217 939 939
218 939 939
219 939 939
220 939 939
221 939 939
222 939 939
223 939 939
224 939 939
225 939 939
226 939 939
227 939 939
228 939 939
229 939 939
230 939 939
231 939 939
232 939 939
233 939 939
234 939 939
235 939 939
236 939 939
237 939 939
238 939 939
239 939 939
240 939 939
241 939 939
242 939 939
243 939 939
244 939 939
245 939 939
246 939 939
247 939 939
248 939 939
249 939 939
250 939 939
251 939 939
252 939 939
253 957 957
254 957 957
255 957 957
256 957 957
257 957 957
258 957 957
259 957 957
260 957 957
261 957 957
262 957 957
263 957 957
264 957 957
265 957 957
266 957 957
267 957 957
268 957 957
269 957 957
270 957 957
271 957 957
272 957 957
273 957 957
274 957 957
275 957 957
276 957 957
277 957 957
278 957 957
279 957 957
280 957 957
281 957 957
282 957 957
283 957 957
284 957 957
285 957 957
286 957 957
287 957 957
288 957 957
289 957 957
290 957 957
291 957 957
292 957 957
293 957 957
294 957 957
295 957 957
296 957 957
297 957 957
298 957 957
299 957 957
300 957 957
301 957 957
302 957 957
303 957 957
304 957 957
305 957 957
306 957 957
307 957 957
308 957 957
309 957 957
310 957 957
311 957 957
312 957 957
313 957 957
314 957 957
315 957 957
316 957 957
317 957 957
318 957 957
319 957 957
320 957 957
321 957 957
322 957 957
323 957 957
324 957 957
325 957 957
326 957 957
327 957 957
328 957 957
329 957 957
330 957 957
331 957 957
332 957 957
333 957 957
334 957 957
335 957 957
336 957 957
337 957 957
338 957 957
339 957 957
340 957 957
341 957 957
342 957 957
343 957 957
344 957 957
345 957 957
346 957 957
347 957 957
348 957 957
349 957 957
350 957 957
351 957 957
352 957 957
353 957 957
354 957 957
355 957 957
356 957 957
357 957 957
358 957 957
359 957 957
360 957 957
361 957 957
362 957 957
363 957 957
364 957 957
365 957 957
366 957 957
367 957 957
368 957 957
369 957 957
370 957 957
371 957 957
372 957 957
373 957 957
374 957 957
375 957 957
376 957 957
377 957 957
378 957 957
379 957 957
380 957 957
381 957 957
382 957 957
383 957 957
384 957 957
385 957 957
386 957 957
387 957 957
388 957 957
389 957 957
390 957 957
391 957 957
392 957 957
393 957 957
394 957 957
395 957 957
396 957 957
397 957 957
398 957 957
399 957 957
400 957 957
401 957 957
402 957 957
403 957 957
404 957 957
405 957 957
406 957 957
407 957 957
408 957 957
409 957 957
410 957 957
411 957 957
412 957 957
413 957 957
414 957 957
415 957 957
416 957 957
417 957 957
418 957 957
419 957 957
420 957 957
421 957 957
422 957 957
423 957 957
424 957 957
425 957 957
426 957 957
427 957 957
428 957 957
429 957 957
430 957 957
431 957 957
432 957 957
433 957 957
434 957 957
435 957 957
436 957 957
437 957 957
438 957 957
439 957 957
440 957 957
441 957 957
442 957 957
443 957 957
444 957 957
445 957 957
446 957 957
447 957 957
448 957 957
449 957 957
450 957 957
451 957 957
