iter "mejor iteracion actual" "mejor encontrado"
0 929 929
1 931 931
2 938 938
3 938 938
4 938 938
5 938 938
6 938 938
7 938 938
8 938 938
9 938 938
10 938 938
11 941 941
12 941 941
13 941 941
14 941 941
15 941 941
16 941 941
17 941 941
18 941 941
19 941 941
20 941 941
21 941 941
22 941 941
23 941 941
24 941 941
25 941 941
26 941 941
27 941 941
28 941 941
29 941 941
30 941 941
31 941 941
32 941 941
33 941 941
34 941 941
35 941 941
36 941 941
37 941 941
38 941 941
39 941 941
40 941 941
41 941 941
42 941 941
43 941 941
44 941 941
45 941 941
46 941 941
47 941 941
48 941 941
49 941 941
50 941 941
51 941 941
52 941 941
53 941 941
54 941 941
55 941 941
56 941 941
57 941 941
58 941 941
59 941 941
60 941 941
61 941 941
62 941 941
63 941 941
64 941 941
65 941 941
66 941 941
67 941 941
68 941 941
69 941 941
70 941 941
71 941 941
72 941 941
73 941 941
74 941 941
75 941 941
76 941 941
77 941 941
78 941 941
79 941 941
80 941 941
81 941 941
82 941 941
83 941 941
84 941 941
85 941 941
86 941 941
87 941 941
88 941 941
89 941 941
90 941 941
91 941 941
92 941 941
93 941 941
94 941 941
95 941 941
96 941 941
97 941 941
98 941 941
99 941 941
100 941 941
101 941 941
102 941 941
103 941 941
104 941 941
105 941 941
106 941 941
107 941 941
108 941 941
109 941 941
110 941 941
111 941 941
112 941 941
113 941 941
114 941 941
115 942 942
116 942 942
117 942 942
118 942 942
119 942 942
120 942 942
121 942 942
122 942 942
123 942 942
124 942 942
125 942 942
126 942 942
127 942 942
128 942 942
129 942 942
130 942 942
131 942 942
132 942 942
133 942 942
134 942 942
135 942 942
136 942 942
137 942 942
138 942 942
139 942 942
140 942 942
141 942 942
142 942 942
143 942 942
144 942 942
145 942 942
146 942 942
147 942 942
148 942 942
149 942 942
150 942 942
151 942 942
152 942 942
153 942 942
154 942 942
155 942 942
156 942 942
157 942 942
158 942 942
159 942 942
160 947 947
161 947 947
162 947 947
163 947 947
164 947 947
165 947 947
166 947 947
167 947 947
168 947 947
169 947 947
170 947 947
171 947 947
172 947 947
173 947 947
174 947 947
175 947 947
176 947 947
177 947 947
178 947 947
179 947 947
180 947 947
181 947 947
182 947 947
183 947 947
184 947 947
185 947 947
186 947 947
187 947 947
188 947 947
189 947 947
190 947 947
191 947 947
192 947 947
193 947 947
194 947 947
195 947 947
196 947 947
197 947 947
198 947 947
199 947 947
200 947 947
201 947 947
202 947 947
203 947 947
204 947 947
205 947 947
206 947 947
207 947 947
208 947 947
209 947 947
210 947 947
211 947 947
212 947 947
213 947 947
214 947 947
215 947 947
216 947 947
217 947 947
218 947 947
219 947 947
220 947 947
221 947 947
222 947 947
223 947 947
224 947 947
225 947 947
226 947 947
227 947 947
228 947 947
229 947 947
230 947 947
231 947 947
232 947 947
233 947 947
234 947 947
235 947 947
236 947 947
237 947 947
238 947 947
239 947 947
240 947 947
241 947 947
242 947 947
243 947 947
244 947 947
245 947 947
246 947 947
247 947 947
248 947 947
249 947 947
250 947 947
251 947 947
252 947 947
253 947 947
254 947 947
255 947 947
256 947 947
257 947 947
258 947 947
259 947 947
260 947 947
261 947 947
262 947 947
263 947 947
264 947 947
265 947 947
266 947 947
267 947 947
268 947 947
269 947 947
270 947 947
271 947 947
272 947 947
273 947 947
274 947 947
275 947 947
276 947 947
277 947 947
278 947 947
279 947 947
280 947 947
281 947 947
282 947 947
283 947 947
284 947 947
285 947 947
286 947 947
287 947 947
288 947 947
289 947 947
290 947 947
291 947 947
292 947 947
293 947 947
294 947 947
295 947 947
296 947 947
297 947 947
298 947 947
299 947 947
300 947 947
301 947 947
302 947 947
303 947 947
304 947 947
305 947 947
306 947 947
307 947 947
308 947 947
309 947 947
310 947 947
311 947 947
312 947 947
313 947 947
314 947 947
315 947 947
316 947 947
317 947 947
318 947 947
319 947 947
320 947 947
321 947 947
322 947 947
323 947 947
324 947 947
325 947 947
326 947 947
327 947 947
328 947 947
329 947 947
330 947 947
331 947 947
332 947 947
333 947 947
334 947 947
335 947 947
336 947 947
337 947 947
338 947 947
339 947 947
340 947 947
341 947 947
342 947 947
343 947 947
344 947 947
345 947 947
346 947 947
347 947 947
348 947 947
349 947 947
350 947 947
351 947 947
352 947 947
353 947 947
354 947 947
355 947 947
356 947 947
357 947 947
358 947 947
359 947 947
360 947 947
361 947 947
362 947 947
363 947 947
364 947 947
365 947 947
366 947 947
367 947 947
368 947 947
369 947 947
370 947 947
371 947 947
372 947 947
373 947 947
374 947 947
375 947 947
376 947 947
377 947 947
378 947 947
379 947 947
380 947 947
381 947 947
382 947 947
