iter "mejor iteracion actual" "mejor encontrado"
0 938 943
1 938 943
2 938 943
3 937 943
4 939 943
5 939 943
6 941 943
7 941 943
8 942 943
9 940 943
10 939 943
11 941 943
12 942 943
13 943 943
14 943 943
15 942 943
16 945 945
17 945 945
18 941 945
19 940 945
20 943 945
21 943 945
22 941 945
23 942 945
24 944 945
25 946 946
26 946 946
27 945 946
28 944 946
29 946 946
30 947 947
31 947 947
32 945 947
33 946 947
34 948 948
35 947 948
36 949 949
37 948 949
38 949 949
39 950 950
40 949 950
41 949 950
42 951 951
43 951 951
44 952 952
45 950 952
46 947 952
47 947 952
48 947 952
49 949 952
50 949 952
51 949 952
52 949 952
53 950 952
54 952 952
55 953 953
56 953 953
57 950 953
58 950 953
59 950 953
60 950 953
61 947 953
62 950 953
63 952 953
64 950 953
65 952 953
66 951 953
67 951 953
68 955 955
69 956 956
70 954 956
71 954 956
72 953 956
73 948 956
74 948 956
75 949 956
76 949 956
77 949 956
78 946 956
79 947 956
80 951 956
81 952 956
82 952 956
83 954 956
84 954 956
85 953 956
86 958 958
87 957 958
88 957 958
89 958 958
90 957 958
91 957 958
92 957 958
93 955 958
94 955 958
95 955 958
96 958 958
97 957 958
98 955 958
99 956 958
100 955 958
101 955 958
102 956 958
103 956 958
104 957 958
105 956 958
106 957 958
107 957 958
108 954 958
109 954 958
110 954 958
111 956 958
112 957 958
113 957 958
114 958 958
115 958 958
116 957 958
117 956 958
118 958 958
119 958 958
120 957 958
121 957 958
122 956 958
123 958 958
124 957 958
125 955 958
126 955 958
127 955 958
128 956 958
129 955 958
130 954 958
131 953 958
132 954 958
133 951 958
134 951 958
135 952 958
136 953 958
137 952 958
138 953 958
139 951 958
140 951 958
141 953 958
142 953 958
143 952 958
144 951 958
145 951 958
146 949 958
147 949 958
148 951 958
149 951 958
150 951 958
151 954 958
152 958 958
153 959 959
154 958 959
155 959 959
156 957 959
157 957 959
158 957 959
159 958 959
160 958 959
161 958 959
162 958 959
163 957 959
164 957 959
165 957 959
166 957 959
167 956 959
168 956 959
169 954 959
170 956 959
171 956 959
172 956 959
173 956 959
174 958 959
175 959 959
