iter "mejor iteracion actual" "mejor encontrado"
0 965 1038
1 964 1038
2 970 1043
3 958 1045
4 972 1046
5 955 1046
6 947 1046
7 962 1046
8 970 1047
9 963 1047
10 958 1047
11 950 1047
12 955 1047
13 956 1047
