iter "mejor iteracion actual" "mejor encontrado"
0 86 89
1 83 89
2 85 90
3 82 90
4 84 90
5 81 90
6 75 90
7 86 90
8 80 90
9 80 90
10 72 90
11 82 90
12 83 90
13 82 90
14 82 90
15 80 90
16 78 90
17 84 91
