iter "mejor iteracion actual" "mejor encontrado"
0 141 139
1 143 141
2 145 143
3 147 145
4 149 147
5 151 149
6 153 151
7 155 153
8 155 155
9 155 155
10 155 155
11 155 155
12 155 155
13 155 155
14 155 155
15 155 155
16 155 155
17 155 155
18 155 155
19 155 155
20 157 155
21 157 157
22 157 157
23 157 157
24 157 157
25 157 157
26 157 157
27 157 157
28 157 157
29 157 157
30 157 157
31 157 157
32 157 157
33 157 157
34 157 157
35 157 157
36 157 157
37 157 157
38 157 157
39 157 157
40 157 157
41 157 157
42 157 157
43 157 157
44 157 157
45 157 157
46 157 157
47 157 157
48 157 157
49 157 157
50 157 157
51 157 157
52 157 157
53 157 157
54 157 157
55 157 157
56 157 157
57 157 157
58 159 157
59 159 159
60 159 159
61 159 159
62 159 159
63 159 159
64 159 159
65 159 159
66 159 159
67 159 159
68 159 159
69 159 159
70 159 159
71 159 159
72 159 159
73 159 159
74 159 159
75 159 159
76 159 159
77 159 159
78 159 159
79 159 159
80 159 159
81 159 159
82 159 159
83 159 159
84 159 159
85 159 159
86 159 159
87 159 159
88 159 159
89 159 159
90 159 159
91 159 159
92 159 159
93 157 159
94 157 159
95 157 159
96 155 159
97 155 159
98 155 159
99 153 159
100 153 159
101 153 159
102 151 159
103 151 159
104 151 159
105 153 159
106 153 159
107 153 159
108 153 159
109 153 159
110 153 159
111 153 159
112 153 159
113 151 159
114 153 159
115 153 159
116 153 159
117 155 159
118 155 159
119 155 159
120 157 159
121 157 159
122 157 159
123 159 159
124 159 159
125 159 159
126 159 159
127 159 159
128 159 159
129 159 159
130 159 159
131 159 159
132 157 159
133 157 159
134 157 159
135 157 159
136 157 159
137 157 159
138 157 159
139 157 159
140 157 159
141 157 159
142 157 159
143 157 159
144 157 159
145 157 159
146 157 159
147 157 159
148 157 159
149 157 159
150 157 159
151 157 159
152 157 159
153 157 159
154 157 159
155 157 159
156 157 159
157 157 159
158 157 159
159 157 159
160 157 159
161 157 159
162 157 159
163 157 159
164 157 159
165 157 159
166 157 159
167 157 159
168 157 159
169 157 159
170 157 159
171 157 159
172 157 159
173 157 159
174 157 159
175 157 159
176 157 159
177 157 159
178 157 159
179 157 159
180 157 159
181 157 159
182 159 159
183 159 159
184 159 159
185 159 159
186 159 159
187 159 159
188 159 159
189 159 159
190 159 159
191 159 159
192 159 159
193 159 159
194 159 159
195 159 159
196 159 159
197 159 159
198 159 159
199 159 159
200 159 159
201 159 159
202 159 159
203 159 159
204 159 159
205 159 159
206 159 159
207 159 159
208 159 159
209 159 159
210 159 159
211 159 159
212 159 159
213 159 159
214 159 159
215 159 159
216 159 159
217 159 159
218 159 159
219 159 159
220 159 159
221 159 159
222 159 159
223 159 159
224 159 159
225 159 159
226 159 159
227 157 159
228 157 159
229 157 159
230 155 159
231 155 159
232 155 159
233 153 159
234 153 159
235 153 159
236 151 159
237 151 159
238 151 159
239 153 159
240 153 159
241 153 159
242 153 159
243 153 159
244 153 159
245 153 159
246 153 159
247 151 159
248 153 159
249 153 159
250 153 159
251 155 159
252 155 159
253 155 159
254 157 159
255 157 159
256 157 159
257 159 159
258 159 159
259 159 159
260 159 159
261 159 159
262 159 159
263 159 159
264 159 159
265 159 159
266 157 159
267 157 159
268 157 159
269 157 159
270 157 159
271 157 159
272 157 159
273 157 159
274 157 159
275 157 159
276 157 159
277 157 159
278 157 159
279 157 159
280 157 159
281 157 159
282 157 159
283 157 159
284 157 159
285 157 159
286 157 159
287 157 159
288 157 159
289 157 159
290 157 159
291 157 159
292 157 159
293 157 159
294 157 159
295 157 159
296 157 159
297 157 159
298 157 159
299 157 159
300 157 159
301 157 159
302 157 159
303 157 159
304 157 159
305 157 159
306 157 159
307 157 159
308 157 159
309 157 159
310 157 159
311 157 159
312 157 159
313 157 159
314 157 159
315 157 159
316 159 159
317 159 159
318 159 159
319 159 159
320 159 159
321 159 159
322 159 159
323 159 159
324 159 159
325 159 159
326 159 159
327 159 159
328 159 159
329 159 159
330 159 159
331 159 159
332 159 159
333 159 159
334 159 159
335 159 159
336 159 159
337 159 159
338 159 159
339 159 159
340 159 159
341 159 159
342 159 159
343 159 159
344 159 159
345 159 159
346 159 159
347 159 159
348 159 159
349 159 159
350 159 159
351 159 159
352 159 159
353 159 159
354 159 159
355 159 159
356 159 159
357 159 159
358 159 159
359 159 159
360 159 159
361 157 159
362 157 159
363 157 159
364 155 159
365 155 159
366 155 159
367 153 159
368 153 159
369 153 159
370 151 159
371 151 159
372 151 159
373 153 159
374 153 159
375 153 159
376 153 159
377 153 159
378 153 159
379 153 159
380 153 159
381 151 159
382 153 159
383 153 159
384 153 159
385 155 159
386 155 159
387 155 159
388 157 159
389 157 159
390 157 159
391 159 159
392 159 159
393 159 159
394 159 159
395 159 159
396 159 159
397 159 159
398 159 159
399 159 159
400 157 159
401 157 159
402 157 159
403 157 159
404 157 159
405 157 159
406 157 159
407 157 159
408 157 159
409 157 159
410 157 159
411 157 159
412 157 159
413 157 159
414 157 159
415 157 159
416 157 159
417 157 159
418 157 159
419 157 159
420 157 159
421 157 159
422 157 159
423 157 159
424 157 159
425 157 159
426 157 159
427 157 159
428 157 159
429 157 159
430 157 159
431 157 159
432 157 159
433 157 159
434 157 159
435 157 159
436 157 159
437 157 159
438 157 159
439 157 159
440 157 159
441 157 159
442 157 159
443 157 159
444 157 159
445 157 159
446 157 159
447 157 159
448 157 159
449 157 159
450 159 159
451 159 159
452 159 159
453 159 159
