iter "mejor iteracion actual" "mejor encontrado"
0 80 81
1 80 81
2 82 82
3 82 82
4 82 82
5 82 82
6 83 83
7 84 84
8 84 84
9 84 84
10 85 85
11 85 85
12 84 85
13 81 85
14 83 85
15 84 85
16 84 85
17 83 85
18 81 85
19 84 85
20 82 85
21 80 85
22 79 85
23 82 85
24 80 85
25 81 85
26 83 85
27 83 85
28 84 85
29 84 85
30 81 85
31 78 85
32 76 85
33 79 85
34 78 85
35 79 85
36 79 85
37 80 85
38 81 85
39 76 85
40 78 85
41 77 85
42 81 85
43 83 85
44 83 85
45 82 85
46 83 85
47 83 85
48 83 85
49 83 85
50 83 85
51 84 85
52 85 85
53 85 85
54 84 85
55 84 85
56 84 85
57 82 85
58 83 85
59 81 85
60 79 85
61 79 85
62 79 85
63 81 85
64 80 85
65 80 85
66 80 85
67 79 85
68 80 85
69 80 85
70 79 85
71 79 85
72 80 85
73 81 85
74 81 85
75 80 85
76 79 85
77 80 85
78 79 85
79 79 85
80 81 85
81 81 85
82 80 85
83 80 85
84 81 85
85 81 85
86 83 85
87 79 85
88 79 85
89 77 85
90 75 85
91 75 85
92 75 85
93 77 85
94 79 85
95 79 85
96 76 85
97 73 85
98 74 85
99 73 85
100 77 85
101 79 85
102 79 85
103 77 85
104 79 85
105 77 85
106 79 85
107 76 85
108 77 85
109 77 85
110 80 85
111 81 85
112 81 85
113 81 85
114 81 85
115 80 85
116 79 85
117 78 85
118 79 85
119 78 85
120 79 85
121 75 85
122 78 85
123 81 85
124 82 85
125 81 85
126 78 85
127 80 85
128 80 85
129 79 85
130 79 85
131 80 85
132 77 85
133 79 85
134 79 85
135 80 85
136 81 85
137 83 85
138 82 85
139 82 85
140 81 85
141 81 85
142 81 85
143 81 85
144 79 85
145 79 85
146 82 85
147 82 85
148 82 85
149 83 85
150 81 85
151 81 85
152 81 85
153 81 85
154 83 85
155 85 85
156 86 86
157 86 86
158 85 86
159 85 86
160 86 86
161 85 86
162 83 86
163 85 86
164 82 86
165 85 86
166 85 86
167 85 86
168 83 86
169 82 86
170 82 86
171 83 86
172 82 86
173 83 86
174 84 86
175 83 86
176 83 86
177 80 86
178 81 86
179 79 86
180 80 86
181 80 86
182 82 86
183 83 86
184 85 86
185 85 86
186 87 87
187 85 87
188 85 87
189 86 87
190 86 87
191 85 87
192 85 87
193 83 87
194 83 87
195 83 87
196 83 87
197 82 87
198 83 87
199 82 87
200 82 87
201 82 87
202 83 87
203 83 87
204 83 87
205 83 87
206 82 87
207 82 87
208 82 87
209 82 87
210 84 87
211 82 87
212 82 87
213 82 87
214 82 87
215 82 87
216 84 87
217 84 87
218 84 87
219 86 87
220 87 87
221 87 87
222 87 87
223 87 87
224 86 87
225 85 87
226 85 87
227 85 87
228 85 87
229 85 87
230 85 87
231 85 87
232 85 87
233 85 87
234 85 87
235 86 87
236 86 87
237 86 87
238 85 87
