iter "mejor iteracion actual" "mejor encontrado"
0 80 81
1 76 81
2 83 83
3 81 83
4 79 83
5 84 84
6 80 84
7 82 84
8 78 84
9 78 84
10 79 84
11 82 84
12 81 84
13 85 85
14 77 85
15 80 85
16 80 85
17 79 85
18 84 85
19 82 85
20 81 85
21 79 85
22 79 85
23 76 85
24 75 85
25 85 85
26 76 85
27 84 85
28 89 89
29 81 89
30 78 89
31 84 89
32 82 89
33 84 89
34 78 89
35 73 89
36 75 89
37 79 89
38 83 89
39 79 89
40 81 89
41 82 89
42 84 89
43 81 89
44 76 89
45 79 89
46 76 89
47 74 89
48 72 89
49 80 89
50 79 89
51 79 89
52 78 89
53 73 89
54 75 89
55 76 89
56 77 89
57 78 89
58 78 89
59 81 89
60 77 89
61 85 89
62 79 89
63 87 89
64 77 89
65 81 89
66 75 89
67 82 89
68 83 89
69 81 89
70 81 89
71 79 89
72 82 89
73 77 89
74 81 89
75 81 89
76 81 89
77 84 89
78 85 89
79 86 89
80 84 89
81 75 89
82 82 89
83 77 89
84 80 89
85 81 89
86 74 89
87 80 89
88 79 89
89 80 89
90 80 89
91 76 89
92 82 89
93 81 89
94 85 89
95 84 89
96 78 89
97 79 89
98 82 89
99 84 89
100 79 89
101 81 89
102 79 89
103 78 89
104 83 89
105 80 89
106 79 89
107 79 89
108 76 89
109 82 89
110 76 89
111 79 89
112 81 89
113 81 89
114 79 89
115 77 89
116 84 89
117 81 89
118 82 89
119 87 89
120 84 89
121 82 89
122 76 89
123 82 89
124 76 89
125 71 89
126 82 89
127 81 89
128 87 89
129 80 89
130 76 89
131 85 89
132 80 89
133 79 89
134 81 89
135 77 89
136 81 89
137 76 89
138 78 89
139 80 89
140 81 89
141 77 89
142 81 89
143 84 89
144 83 89
145 81 89
146 81 89
147 80 89
148 81 89
149 83 89
150 77 89
151 74 89
152 81 89
153 81 89
154 79 89
155 88 89
156 83 89
157 78 89
158 76 89
159 78 89
160 82 89
161 80 89
162 85 89
163 77 89
164 82 89
165 75 89
166 80 89
167 82 89
168 76 89
169 83 89
170 82 89
171 80 89
172 80 89
173 79 89
174 83 89
175 84 89
176 83 89
177 79 89
178 78 89
179 81 89
180 84 89
181 76 89
182 84 89
183 87 89
184 80 89
185 79 89
186 79 89
187 81 89
188 77 89
189 80 89
190 79 89
191 81 89
192 81 89
193 77 89
194 77 89
195 75 89
196 79 89
197 80 89
198 83 89
199 85 89
200 80 89
201 83 89
202 79 89
203 83 89
204 80 89
205 84 89
206 78 89
207 80 89
208 78 89
209 79 89
210 82 89
211 81 89
212 78 89
213 80 89
214 80 89
215 79 89
216 80 89
217 86 89
218 70 89
219 79 89
220 80 89
221 85 89
222 78 89
223 78 89
224 81 89
225 78 89
226 80 89
227 84 89
228 79 89
229 83 89
230 83 89
231 79 89
232 86 89
233 79 89
234 77 89
235 82 89
236 83 89
237 82 89
238 77 89
239 81 89
240 81 89
241 81 89
242 69 89
243 81 89
244 78 89
245 83 89
246 81 89
247 80 89
248 84 89
249 82 89
250 79 89
251 78 89
252 81 89
253 73 89
254 80 89
255 81 89
256 81 89
257 83 89
258 79 89
259 83 89
260 81 89
261 79 89
262 77 89
263 81 89
264 79 89
265 79 89
266 83 89
267 81 89
268 80 89
269 81 89
270 80 89
271 85 89
272 78 89
273 82 89
274 77 89
275 79 89
276 77 89
277 79 89
278 82 89
279 83 89
280 83 89
281 81 89
282 80 89
283 83 89
284 79 89
285 81 89
286 80 89
287 81 89
288 81 89
289 82 89
290 82 89
291 83 89
292 83 89
293 83 89
294 83 89
295 86 89
