iter "mejor iteracion actual" "mejor encontrado"
0 385 381
1 389 385
2 392 389
3 395 392
4 397 395
5 400 397
6 402 400
7 405 402
8 407 405
9 409 407
10 410 409
11 411 410
12 412 411
13 413 412
14 414 413
15 415 414
16 416 415
17 417 416
18 418 417
19 418 418
20 419 418
21 420 419
22 420 420
23 420 420
24 420 420
25 421 420
26 422 421
27 422 422
28 422 422
29 422 422
30 423 422
31 423 423
32 423 423
33 423 423
34 423 423
35 423 423
36 424 423
37 424 424
38 424 424
39 424 424
40 424 424
41 424 424
42 424 424
43 424 424
44 425 424
45 425 425
46 425 425
47 425 425
48 425 425
49 425 425
50 425 425
51 425 425
52 425 425
53 425 425
54 425 425
55 425 425
56 425 425
57 424 425
58 424 425
59 424 425
60 424 425
61 424 425
62 424 425
63 424 425
64 424 425
65 424 425
66 424 425
67 424 425
68 424 425
69 424 425
70 424 425
71 424 425
72 424 425
73 424 425
74 424 425
75 423 425
76 422 425
77 422 425
78 422 425
79 422 425
80 422 425
81 422 425
82 422 425
83 422 425
84 422 425
85 422 425
86 422 425
87 422 425
88 422 425
89 422 425
90 422 425
91 422 425
92 422 425
93 422 425
94 422 425
95 422 425
96 422 425
97 422 425
98 422 425
99 422 425
100 422 425
101 422 425
102 422 425
103 423 425
104 423 425
105 424 425
106 424 425
107 424 425
108 424 425
109 424 425
110 424 425
111 424 425
112 424 425
113 424 425
114 424 425
115 424 425
116 424 425
117 424 425
118 424 425
119 424 425
120 424 425
121 424 425
122 424 425
123 424 425
124 424 425
125 424 425
126 424 425
127 424 425
128 424 425
129 424 425
130 424 425
131 424 425
132 424 425
133 424 425
134 424 425
135 424 425
136 424 425
137 424 425
138 425 425
139 425 425
140 425 425
141 425 425
142 425 425
143 425 425
144 425 425
145 425 425
146 425 425
147 425 425
148 425 425
149 425 425
150 425 425
151 425 425
152 425 425
153 425 425
154 425 425
155 425 425
156 425 425
157 425 425
158 425 425
159 425 425
160 425 425
161 425 425
162 425 425
163 425 425
164 425 425
165 425 425
166 425 425
167 426 425
168 426 426
169 426 426
170 425 426
171 425 426
172 425 426
173 425 426
174 425 426
175 425 426
176 425 426
177 424 426
178 424 426
179 423 426
180 424 426
181 424 426
182 424 426
183 424 426
184 424 426
185 424 426
186 424 426
187 424 426
188 424 426
189 424 426
190 424 426
191 424 426
192 424 426
193 424 426
194 424 426
195 424 426
196 424 426
197 424 426
198 424 426
199 424 426
200 424 426
201 424 426
202 424 426
203 424 426
204 424 426
205 424 426
206 423 426
207 423 426
208 423 426
209 423 426
210 423 426
211 423 426
212 423 426
213 423 426
214 423 426
215 423 426
216 423 426
217 423 426
218 423 426
219 423 426
220 423 426
221 424 426
222 424 426
223 424 426
224 424 426
225 424 426
226 424 426
227 424 426
228 424 426
229 424 426
230 425 426
231 425 426
232 425 426
233 425 426
234 425 426
235 426 426
236 426 426
237 426 426
238 426 426
239 426 426
240 426 426
241 426 426
242 426 426
243 426 426
244 426 426
245 426 426
246 426 426
247 426 426
248 426 426
249 426 426
250 427 426
251 427 427
252 427 427
253 427 427
254 427 427
255 427 427
256 426 427
257 426 427
258 425 427
259 425 427
260 425 427
261 425 427
262 425 427
263 425 427
264 425 427
265 425 427
266 424 427
267 424 427
268 423 427
269 423 427
270 422 427
271 422 427
272 422 427
273 423 427
274 423 427
275 423 427
276 423 427
277 423 427
278 423 427
279 423 427
280 423 427
281 423 427
282 422 427
283 422 427
284 422 427
285 422 427
286 422 427
287 423 427
288 423 427
289 423 427
290 423 427
291 423 427
292 423 427
293 423 427
294 423 427
295 422 427
296 422 427
297 422 427
298 422 427
299 422 427
300 424 427
301 425 427
302 425 427
303 425 427
304 425 427
305 425 427
306 425 427
307 425 427
308 425 427
309 425 427
310 425 427
311 426 427
312 426 427
313 426 427
314 426 427
315 426 427
316 426 427
317 426 427
318 426 427
319 425 427
320 424 427
321 423 427
322 423 427
323 423 427
324 422 427
325 421 427
326 420 427
327 420 427
328 420 427
329 420 427
330 420 427
331 420 427
332 420 427
333 420 427
334 420 427
335 420 427
336 420 427
337 420 427
338 420 427
339 420 427
340 420 427
341 420 427
342 421 427
343 421 427
344 421 427
345 421 427
346 421 427
347 422 427
348 422 427
349 422 427
350 422 427
351 423 427
352 423 427
353 423 427
354 423 427
355 423 427
356 423 427
357 423 427
358 424 427
359 424 427
360 424 427
361 424 427
362 424 427
363 424 427
364 424 427
365 424 427
366 425 427
367 425 427
368 426 427
369 426 427
370 426 427
371 426 427
372 426 427
373 426 427
374 426 427
375 426 427
376 426 427
377 427 427
378 427 427
379 427 427
380 427 427
381 427 427
382 427 427
383 427 427
384 427 427
385 427 427
386 427 427
387 427 427
