iter "mejor iteracion actual" "mejor encontrado"
0 273 273
1 273 273
2 273 273
3 273 273
4 273 273
5 273 273
6 273 273
7 273 273
8 273 273
9 273 273
10 273 273
11 273 273
12 273 273
13 273 273
14 273 273
15 273 273
16 273 273
17 273 273
18 273 273
19 273 273
20 273 273
21 273 273
22 273 273
23 273 273
24 273 273
25 273 273
26 273 273
27 273 273
28 273 273
29 273 273
30 273 273
31 273 273
32 273 273
33 273 273
34 273 273
35 273 273
36 273 273
37 273 273
38 273 273
39 273 273
40 273 273
41 273 273
42 275 275
43 277 277
44 278 278
45 278 278
46 278 278
47 278 278
48 278 278
49 278 278
50 278 278
51 278 278
52 278 278
53 278 278
54 278 278
55 278 278
56 278 278
57 278 278
58 278 278
59 278 278
60 278 278
61 278 278
62 278 278
63 278 278
64 278 278
65 278 278
66 278 278
67 278 278
68 278 278
69 278 278
70 278 278
71 278 278
72 278 278
73 278 278
74 278 278
75 278 278
76 278 278
77 278 278
78 278 278
79 278 278
80 278 278
81 278 278
82 278 278
83 278 278
84 278 278
85 278 278
86 278 278
87 278 278
88 278 278
89 278 278
90 278 278
91 278 278
92 278 278
93 278 278
94 278 278
95 278 278
96 278 278
97 278 278
98 278 278
99 278 278
100 278 278
101 278 278
102 278 278
103 278 278
104 278 278
105 278 278
106 278 278
107 278 278
108 278 278
109 278 278
110 278 278
111 278 278
112 278 278
113 278 278
114 278 278
115 278 278
116 278 278
117 278 278
118 278 278
119 278 278
120 278 278
121 278 278
122 278 278
123 278 278
124 278 278
125 278 278
126 278 278
127 278 278
128 278 278
129 278 278
130 278 278
131 278 278
132 278 278
133 278 278
134 278 278
135 278 278
136 278 278
137 278 278
138 278 278
139 278 278
140 278 278
141 278 278
142 278 278
143 278 278
144 278 278
145 278 278
146 278 278
147 278 278
148 278 278
149 278 278
150 278 278
151 278 278
152 278 278
153 278 278
154 278 278
155 278 278
156 278 278
157 278 278
158 278 278
159 278 278
160 278 278
161 278 278
162 278 278
163 278 278
164 278 278
165 278 278
166 278 278
167 278 278
168 278 278
169 278 278
170 278 278
171 278 278
172 278 278
173 278 278
174 278 278
175 278 278
176 278 278
177 278 278
178 278 278
179 278 278
180 278 278
181 278 278
182 278 278
183 278 278
184 278 278
185 278 278
186 278 278
187 278 278
188 278 278
189 278 278
190 278 278
191 278 278
192 278 278
193 278 278
194 278 278
195 278 278
196 278 278
197 278 278
198 278 278
199 278 278
200 278 278
201 278 278
202 278 278
203 278 278
204 278 278
205 278 278
206 278 278
207 278 278
208 278 278
209 278 278
210 278 278
211 278 278
212 278 278
213 278 278
214 278 278
215 278 278
216 278 278
217 278 278
218 278 278
219 278 278
220 278 278
221 278 278
222 278 278
223 278 278
224 278 278
225 278 278
226 278 278
227 278 278
228 278 278
229 278 278
230 278 278
231 278 278
232 278 278
233 278 278
234 278 278
235 278 278
236 278 278
237 278 278
238 278 278
239 278 278
240 278 278
241 278 278
242 278 278
243 278 278
244 278 278
245 278 278
246 278 278
247 278 278
248 278 278
249 278 278
250 278 278
251 278 278
252 278 278
253 278 278
254 278 278
255 278 278
256 278 278
257 278 278
258 278 278
259 278 278
260 278 278
261 278 278
262 278 278
263 278 278
264 278 278
265 278 278
266 278 278
267 278 278
268 278 278
269 278 278
270 278 278
271 278 278
272 278 278
273 278 278
274 278 278
275 278 278
276 278 278
277 278 278
278 278 278
279 278 278
280 278 278
281 278 278
282 278 278
283 278 278
284 278 278
285 278 278
286 278 278
287 278 278
288 278 278
289 278 278
290 278 278
291 278 278
292 278 278
293 278 278
294 278 278
295 278 278
296 278 278
297 278 278
298 278 278
299 278 278
300 278 278
301 278 278
302 278 278
303 278 278
304 278 278
305 278 278
306 278 278
307 278 278
308 278 278
309 278 278
310 278 278
311 278 278
312 278 278
313 278 278
314 278 278
315 278 278
316 278 278
317 278 278
318 278 278
319 278 278
320 278 278
321 278 278
322 278 278
323 278 278
324 278 278
325 278 278
326 278 278
327 278 278
328 278 278
329 278 278
330 278 278
331 278 278
332 278 278
333 278 278
334 278 278
335 278 278
336 278 278
337 278 278
338 278 278
339 278 278
340 278 278
341 278 278
342 278 278
343 278 278
344 278 278
345 278 278
346 278 278
347 278 278
348 278 278
349 278 278
350 278 278
351 278 278
352 278 278
353 278 278
354 278 278
355 278 278
356 278 278
357 278 278
358 278 278
359 278 278
360 278 278
361 278 278
362 278 278
363 278 278
364 278 278
365 278 278
366 278 278
367 278 278
368 278 278
369 278 278
370 278 278
371 278 278
372 278 278
373 278 278
374 278 278
375 278 278
376 278 278
377 278 278
378 278 278
379 278 278
380 278 278
381 278 278
382 278 278
383 278 278
384 278 278
385 278 278
386 278 278
387 278 278
388 278 278
389 278 278
390 278 278
391 278 278
392 278 278
393 278 278
394 278 278
395 278 278
396 278 278
397 278 278
398 278 278
399 278 278
400 278 278
401 278 278
402 278 278
403 278 278
404 278 278
405 278 278
406 278 278
407 278 278
408 278 278
409 278 278
410 278 278
411 278 278
412 278 278
413 278 278
414 278 278
415 278 278
416 278 278
417 278 278
418 278 278
419 278 278
420 278 278
421 278 278
422 278 278
423 278 278
424 278 278
425 278 278
426 278 278
427 278 278
428 278 278
429 278 278
430 278 278
431 278 278
432 278 278
433 278 278
434 278 278
435 278 278
436 278 278
437 278 278
438 278 278
439 278 278
440 278 278
441 278 278
442 278 278
443 278 278
444 278 278
445 278 278
446 278 278
447 278 278
448 278 278
449 278 278
450 278 278
451 278 278
452 278 278
453 278 278
454 278 278
455 278 278
456 278 278
457 278 278
458 278 278
459 278 278
460 278 278
461 278 278
462 278 278
463 278 278
464 278 278
465 278 278
466 278 278
467 278 278
468 278 278
469 278 278
470 278 278
471 278 278
472 278 278
473 278 278
474 278 278
475 278 278
476 278 278
477 278 278
478 278 278
479 278 278
480 278 278
481 278 278
482 278 278
483 278 278
484 278 278
485 278 278
486 278 278
487 278 278
488 278 278
489 278 278
490 278 278
491 278 278
492 278 278
493 278 278
494 278 278
495 278 278
496 278 278
497 278 278
498 278 278
499 278 278
500 278 278
501 278 278
502 278 278
503 278 278
504 278 278
505 278 278
506 278 278
507 278 278
508 278 278
509 278 278
510 278 278
511 278 278
512 278 278
513 278 278
514 278 278
515 278 278
516 278 278
517 278 278
518 278 278
519 278 278
520 278 278
521 278 278
522 278 278
