iter "mejor iteracion actual" "mejor encontrado"
0 79 79
1 80 80
2 79 80
3 83 83
4 83 83
5 84 84
6 84 84
7 84 84
8 82 84
9 82 84
10 82 84
11 82 84
12 82 84
13 80 84
14 82 84
15 83 84
16 82 84
17 82 84
18 81 84
19 79 84
20 81 84
21 82 84
22 80 84
23 80 84
24 81 84
25 80 84
26 80 84
27 79 84
28 79 84
29 81 84
30 78 84
31 78 84
32 79 84
33 78 84
34 80 84
35 77 84
36 76 84
37 76 84
38 76 84
39 78 84
40 78 84
41 78 84
42 76 84
43 76 84
44 76 84
45 78 84
46 81 84
47 83 84
48 83 84
49 83 84
50 81 84
51 79 84
52 81 84
53 80 84
54 78 84
55 74 84
56 78 84
57 78 84
58 79 84
59 80 84
60 78 84
61 78 84
62 77 84
63 77 84
64 79 84
65 77 84
66 77 84
67 78 84
68 80 84
69 80 84
70 82 84
71 82 84
72 83 84
73 83 84
74 81 84
75 82 84
76 85 85
77 85 85
78 86 86
79 83 86
80 83 86
81 84 86
82 82 86
83 81 86
84 82 86
85 82 86
86 81 86
87 82 86
88 82 86
89 81 86
90 81 86
91 82 86
92 81 86
93 83 86
94 84 86
95 82 86
96 82 86
97 82 86
98 82 86
99 84 86
100 83 86
101 83 86
102 82 86
103 84 86
104 84 86
105 84 86
106 85 86
107 84 86
108 85 86
109 86 86
110 86 86
111 84 86
112 83 86
113 84 86
114 84 86
115 83 86
116 84 86
117 82 86
118 79 86
119 82 86
120 84 86
121 85 86
122 84 86
123 83 86
124 84 86
125 84 86
126 83 86
127 82 86
128 82 86
129 79 86
130 79 86
131 82 86
132 82 86
133 82 86
134 83 86
135 80 86
136 80 86
137 82 86
138 80 86
139 82 86
140 82 86
141 79 86
142 80 86
143 79 86
144 79 86
145 79 86
146 80 86
147 80 86
148 80 86
149 82 86
150 82 86
151 81 86
152 78 86
153 78 86
154 78 86
155 78 86
156 78 86
157 81 86
158 82 86
159 82 86
160 84 86
161 84 86
162 84 86
163 84 86
164 84 86
165 82 86
166 82 86
167 84 86
168 84 86
169 85 86
170 86 86
171 86 86
172 86 86
173 86 86
174 85 86
175 85 86
176 85 86
177 85 86
178 85 86
179 87 87
180 87 87
181 87 87
182 87 87
183 87 87
184 87 87
185 87 87
186 87 87
187 86 87
188 83 87
189 83 87
190 84 87
191 80 87
192 80 87
193 80 87
194 81 87
195 82 87
196 82 87
197 82 87
198 82 87
199 86 87
200 87 87
201 83 87
202 83 87
203 84 87
204 82 87
205 83 87
206 83 87
207 82 87
208 82 87
209 82 87
210 81 87
211 82 87
212 82 87
213 82 87
214 82 87
215 82 87
216 83 87
217 83 87
218 83 87
219 82 87
220 82 87
221 82 87
222 81 87
223 80 87
224 80 87
225 85 87
226 85 87
227 85 87
228 84 87
229 84 87
230 84 87
231 85 87
232 86 87
233 86 87
234 86 87
235 86 87
236 85 87
237 85 87
238 85 87
239 84 87
240 85 87
241 85 87
242 85 87
243 85 87
244 85 87
245 84 87
246 84 87
247 83 87
248 83 87
249 83 87
250 83 87
251 83 87
252 83 87
253 83 87
254 83 87
255 84 87
256 84 87
257 84 87
258 85 87
259 85 87
260 85 87
261 85 87
262 85 87
263 84 87
264 83 87
265 83 87
266 84 87
267 84 87
268 84 87
269 83 87
270 83 87
271 83 87
272 83 87
273 82 87
274 82 87
275 83 87
276 81 87
277 81 87
278 81 87
279 81 87
280 82 87
281 82 87
282 82 87
283 82 87
284 82 87
285 82 87
286 82 87
287 82 87
288 82 87
289 82 87
290 81 87
291 84 87
292 84 87
293 85 87
294 85 87
295 86 87
296 86 87
297 87 87
298 87 87
299 87 87
300 87 87
301 86 87
302 86 87
303 86 87
304 86 87
305 86 87
306 86 87
307 86 87
308 86 87
309 86 87
310 89 89
311 89 89
312 89 89
313 89 89
314 89 89
315 89 89
316 89 89
317 89 89
318 89 89
319 89 89
320 89 89
321 89 89
322 89 89
323 89 89
324 89 89
325 89 89
326 89 89
327 89 89
328 89 89
329 90 90
330 90 90
331 90 90
332 90 90
333 90 90
334 90 90
335 90 90
336 90 90
337 90 90
338 90 90
339 91 91
