iter "mejor iteracion actual" "mejor encontrado"
0 198 202
1 204 204
2 202 204
3 198 204
4 201 204
5 198 204
6 199 204
7 203 204
8 199 204
9 204 204
10 200 204
11 201 204
12 198 204
13 201 204
14 195 204
15 190 204
16 193 204
17 197 204
18 202 204
19 199 204
20 194 204
21 197 204
22 194 204
23 189 204
24 195 204
25 200 204
26 197 204
27 200 204
28 201 204
29 196 204
30 201 204
31 197 204
32 193 204
33 188 204
34 184 204
35 179 204
36 183 204
37 187 204
38 185 204
39 185 204
40 183 204
41 180 204
42 177 204
43 173 204
44 177 204
45 177 204
46 183 204
47 180 204
48 185 204
49 191 204
50 187 204
51 189 204
52 189 204
53 194 204
54 196 204
55 200 204
56 204 204
57 197 204
58 194 204
59 196 204
60 200 204
61 203 204
62 206 206
63 211 211
64 213 213
65 209 213
66 209 213
67 205 213
68 203 213
69 207 213
70 210 213
71 206 213
72 211 213
73 215 215
74 212 215
75 216 216
76 219 219
77 219 219
78 218 219
79 221 221
80 224 224
81 224 224
82 228 228
83 226 228
84 232 232
85 234 234
86 232 234
87 228 234
88 224 234
89 217 234
90 217 234
91 214 234
92 219 234
93 215 234
94 217 234
95 219 234
96 221 234
97 225 234
98 221 234
99 224 234
100 220 234
101 225 234
102 225 234
103 222 234
104 226 234
105 230 234
106 228 234
107 232 234
108 237 237
109 240 240
110 243 243
111 241 243
112 242 243
113 245 245
114 244 245
115 247 247
116 251 251
117 248 251
118 249 251
119 252 252
120 248 252
121 251 252
122 252 252
123 254 254
124 253 254
125 249 254
126 252 254
127 248 254
128 250 254
129 250 254
130 247 254
131 247 254
132 245 254
133 250 254
134 248 254
135 250 254
136 246 254
137 242 254
138 244 254
139 241 254
140 240 254
141 243 254
142 246 254
143 245 254
144 245 254
145 243 254
146 243 254
147 241 254
148 244 254
149 242 254
150 237 254
151 242 254
152 239 254
153 237 254
154 237 254
155 238 254
156 239 254
157 239 254
158 241 254
159 238 254
160 240 254
161 245 254
162 246 254
163 246 254
164 250 254
165 253 254
166 254 254
167 256 256
168 254 256
169 253 256
170 255 256
171 253 256
172 257 257
173 257 257
174 253 257
175 254 257
176 254 257
177 257 257
178 256 257
179 258 258
180 258 258
181 261 261
182 261 261
183 263 263
184 266 266
185 264 266
186 267 267
187 269 269
188 268 269
189 266 269
190 265 269
191 265 269
192 267 269
193 263 269
194 262 269
195 259 269
196 256 269
197 257 269
198 256 269
199 258 269
200 259 269
201 259 269
202 261 269
203 258 269
204 258 269
205 259 269
206 256 269
207 256 269
208 259 269
209 259 269
210 259 269
211 259 269
212 259 269
213 260 269
214 260 269
215 260 269
216 258 269
217 259 269
218 257 269
219 261 269
220 260 269
221 261 269
222 260 269
223 260 269
224 262 269
225 262 269
226 263 269
227 261 269
228 263 269
229 260 269
230 264 269
231 262 269
232 260 269
233 259 269
234 259 269
235 259 269
236 259 269
237 259 269
238 261 269
239 261 269
240 263 269
241 260 269
242 257 269
243 257 269
244 257 269
245 257 269
246 257 269
247 257 269
248 258 269
249 259 269
250 257 269
251 256 269
252 255 269
253 259 269
254 259 269
255 260 269
256 257 269
257 256 269
258 256 269
259 255 269
260 255 269
261 255 269
262 253 269
263 254 269
264 254 269
265 253 269
266 253 269
267 253 269
268 253 269
269 250 269
270 248 269
271 249 269
272 247 269
273 250 269
274 252 269
275 252 269
276 254 269
277 254 269
278 254 269
279 251 269
280 251 269
281 254 269
282 254 269
283 256 269
284 256 269
285 259 269
286 259 269
287 257 269
288 258 269
289 258 269
290 258 269
291 261 269
292 261 269
293 261 269
294 259 269
295 262 269
296 262 269
297 262 269
298 263 269
299 265 269
300 268 269
301 268 269
302 268 269
303 268 269
304 269 269
305 269 269
306 269 269
307 267 269
308 267 269
309 267 269
310 267 269
311 267 269
312 265 269
313 266 269
314 266 269
315 266 269
316 265 269
317 267 269
318 267 269
319 267 269
320 266 269
321 268 269
322 268 269
323 268 269
324 268 269
325 268 269
326 268 269
327 268 269
328 268 269
329 267 269
330 270 270
331 270 270
332 270 270
333 267 270
334 269 270
335 272 272
336 272 272
337 273 273
338 273 273
339 273 273
340 271 273
341 274 274
342 274 274
343 274 274
344 274 274
345 275 275
346 275 275
347 275 275
348 278 278
349 278 278
350 278 278
351 278 278
352 276 278
353 276 278
354 276 278
355 276 278
356 276 278
357 278 278
358 278 278
359 278 278
360 278 278
361 279 279
362 280 280
363 280 280
364 282 282
365 283 283
366 283 283
367 283 283
368 281 283
369 281 283
370 281 283
371 281 283
372 281 283
373 281 283
374 281 283
375 283 283
376 283 283
377 283 283
378 283 283
379 282 283
380 282 283
381 280 283
382 280 283
383 280 283
384 282 283
385 281 283
386 281 283
387 282 283
388 282 283
389 282 283
390 282 283
391 282 283
392 282 283
393 282 283
394 282 283
395 282 283
396 282 283
397 282 283
398 282 283
399 282 283
400 282 283
401 282 283
402 282 283
403 282 283
404 282 283
405 282 283
406 282 283
407 282 283
408 282 283
409 282 283
410 282 283
411 282 283
412 282 283
413 282 283
414 282 283
415 282 283
416 282 283
417 282 283
418 282 283
419 282 283
420 282 283
421 282 283
422 282 283
423 280 283
424 280 283
425 280 283
426 280 283
427 280 283
428 280 283
429 280 283
430 281 283
431 281 283
432 281 283
433 281 283
434 281 283
435 281 283
436 281 283
437 281 283
438 281 283
439 281 283
440 281 283
441 281 283
442 281 283
443 281 283
444 280 283
445 280 283
446 280 283
447 280 283
448 280 283
449 280 283
450 280 283
451 280 283
452 280 283
453 280 283
454 281 283
455 281 283
456 281 283
457 281 283
458 281 283
459 279 283
460 280 283
461 280 283
462 280 283
463 282 283
464 284 284
465 284 284
466 284 284
467 284 284
468 284 284
469 284 284
470 284 284
471 285 285
472 285 285
473 285 285
474 285 285
475 285 285
476 285 285
477 285 285
478 285 285
479 285 285
480 285 285
481 285 285
482 285 285
483 285 285
484 285 285
485 285 285
486 285 285
487 285 285
488 285 285
489 285 285
490 285 285
491 285 285
492 285 285
493 285 285
494 285 285
495 285 285
496 285 285
497 285 285
498 285 285
499 285 285
500 285 285
501 286 286
502 286 286
503 286 286
504 286 286
505 286 286
506 286 286
507 286 286
508 286 286
509 286 286
510 286 286
511 286 286
512 286 286
513 286 286
514 286 286
515 286 286
516 287 287
517 287 287
518 287 287
519 288 288
520 289 289
521 289 289
522 289 289
523 289 289
524 289 289
525 289 289
526 289 289
527 289 289
528 289 289
529 289 289
530 289 289
531 289 289
532 289 289
533 290 290
534 290 290
535 290 290
536 290 290
537 290 290
538 290 290
539 290 290
540 290 290
541 290 290
542 290 290
543 290 290
544 290 290
545 290 290
546 290 290
547 290 290
548 290 290
549 290 290
550 290 290
551 290 290
552 290 290
553 290 290
554 290 290
555 290 290
556 290 290
557 290 290
558 290 290
559 290 290
560 290 290
561 290 290
562 290 290
563 290 290
564 290 290
565 290 290
566 290 290
567 290 290
568 290 290
569 290 290
570 290 290
571 290 290
572 290 290
573 290 290
574 290 290
575 290 290
576 290 290
577 290 290
578 290 290
579 290 290
580 290 290
581 290 290
582 290 290
583 290 290
584 290 290
585 290 290
586 290 290
587 290 290
588 290 290
589 290 290
590 290 290
591 290 290
592 290 290
593 290 290
594 290 290
595 290 290
596 290 290
597 290 290
598 290 290
599 290 290
600 290 290
601 290 290
602 290 290
603 290 290
604 290 290
605 290 290
606 290 290
607 290 290
608 290 290
609 290 290
610 290 290
611 290 290
612 290 290
613 290 290
614 290 290
615 290 290
616 290 290
617 290 290
618 290 290
619 290 290
620 290 290
621 290 290
622 290 290
623 290 290
624 290 290
625 290 290
626 290 290
627 290 290
628 290 290
629 290 290
630 290 290
631 290 290
632 290 290
633 290 290
634 290 290
635 290 290
636 290 290
637 290 290
638 290 290
639 290 290
640 290 290
641 290 290
642 290 290
643 290 290
644 290 290
645 290 290
646 290 290
647 290 290
648 290 290
649 290 290
650 290 290
651 290 290
652 290 290
653 290 290
654 290 290
655 290 290
