iter "mejor iteracion actual" "mejor encontrado"
0 294 294
1 292 294
2 294 294
3 296 296
4 297 297
5 296 297
6 296 297
7 293 297
8 295 297
9 297 297
10 294 297
11 298 298
12 296 298
13 298 298
14 296 298
15 297 298
16 297 298
17 294 298
18 295 298
19 297 298
20 294 298
21 294 298
22 294 298
23 297 298
24 295 298
25 292 298
26 295 298
27 292 298
28 294 298
29 297 298
30 297 298
31 296 298
32 294 298
33 295 298
34 297 298
35 293 298
36 294 298
37 294 298
38 294 298
39 296 298
40 294 298
41 296 298
42 299 299
43 297 299
44 295 299
45 296 299
46 294 299
47 292 299
48 295 299
49 295 299
50 298 299
51 295 299
52 298 299
53 296 299
54 296 299
55 291 299
56 295 299
57 294 299
58 293 299
59 295 299
60 294 299
61 294 299
62 297 299
63 298 299
64 294 299
65 294 299
66 296 299
67 296 299
68 296 299
69 295 299
70 296 299
71 296 299
72 296 299
73 297 299
74 299 299
75 297 299
76 294 299
77 297 299
78 293 299
79 296 299
80 294 299
81 296 299
82 296 299
83 300 300
