iter "mejor iteracion actual" "mejor encontrado"
0 379 375
1 383 379
2 386 383
3 389 386
4 392 389
5 395 392
6 398 395
7 401 398
8 403 401
9 405 403
10 407 405
11 409 407
12 411 409
13 413 411
14 415 413
15 416 415
16 417 416
17 418 417
18 419 418
19 420 419
20 421 420
21 422 421
22 422 422
23 422 422
24 422 422
25 423 422
26 423 423
27 424 423
28 424 424
29 424 424
30 424 424
31 424 424
32 424 424
33 424 424
34 424 424
35 424 424
36 424 424
37 424 424
38 424 424
39 424 424
40 424 424
41 424 424
42 424 424
43 424 424
44 423 424
45 423 424
46 423 424
47 423 424
48 423 424
49 423 424
50 423 424
51 423 424
52 424 424
53 423 424
54 422 424
55 422 424
56 422 424
57 422 424
58 422 424
59 422 424
60 422 424
61 422 424
62 422 424
63 423 424
64 423 424
65 424 424
66 425 424
67 425 425
68 425 425
69 425 425
70 425 425
71 425 425
72 426 425
73 426 426
74 426 426
75 426 426
76 426 426
77 426 426
78 426 426
79 426 426
80 426 426
81 426 426
82 426 426
83 427 426
84 427 427
85 427 427
86 427 427
87 427 427
88 427 427
89 427 427
90 427 427
91 427 427
92 427 427
93 427 427
94 427 427
95 427 427
96 427 427
97 428 427
98 428 428
99 427 428
100 427 428
101 427 428
102 427 428
103 427 428
104 427 428
105 427 428
106 427 428
107 427 428
108 426 428
109 426 428
110 426 428
111 426 428
112 427 428
113 427 428
114 427 428
115 427 428
116 427 428
117 426 428
118 426 428
119 425 428
120 424 428
121 424 428
122 424 428
123 424 428
124 424 428
125 424 428
126 424 428
127 424 428
128 424 428
129 424 428
130 424 428
131 424 428
132 424 428
133 424 428
134 424 428
135 425 428
136 426 428
137 426 428
138 426 428
139 427 428
140 427 428
141 427 428
142 426 428
143 426 428
144 425 428
145 425 428
146 424 428
147 424 428
148 424 428
149 424 428
150 423 428
151 423 428
152 423 428
153 423 428
154 423 428
155 423 428
156 423 428
157 423 428
158 423 428
159 423 428
160 423 428
161 423 428
162 425 428
163 425 428
164 424 428
165 424 428
166 424 428
167 424 428
168 424 428
169 424 428
170 424 428
171 425 428
172 425 428
173 425 428
174 425 428
175 425 428
176 424 428
177 425 428
178 425 428
179 425 428
180 425 428
181 426 428
182 426 428
183 426 428
184 426 428
185 426 428
186 426 428
187 426 428
188 426 428
189 426 428
190 426 428
191 426 428
192 426 428
193 426 428
194 426 428
195 426 428
196 426 428
197 426 428
198 426 428
199 426 428
200 426 428
201 426 428
