iter "mejor iteracion actual" "mejor encontrado"
0 373 373
1 373 373
2 373 373
3 373 373
4 373 373
5 373 373
6 373 373
7 373 373
8 373 373
9 373 373
10 373 373
11 373 373
12 373 373
13 373 373
14 373 373
15 375 375
16 375 375
17 375 375
18 375 375
19 375 375
20 375 375
21 375 375
22 375 375
23 375 375
24 375 375
25 375 375
26 375 375
27 375 375
28 375 375
29 375 375
30 375 375
31 375 375
32 375 375
33 375 375
34 375 375
35 375 375
36 375 375
37 375 375
38 375 375
39 375 375
40 375 375
41 375 375
42 375 375
43 375 375
44 375 375
45 375 375
46 375 375
47 375 375
48 375 375
49 375 375
50 375 375
51 375 375
52 375 375
53 375 375
54 375 375
55 375 375
56 375 375
57 375 375
58 375 375
59 375 375
60 375 375
61 375 375
62 375 375
63 375 375
64 375 375
65 375 375
66 375 375
67 375 375
68 375 375
69 375 375
70 375 375
71 375 375
72 375 375
73 375 375
74 375 375
75 375 375
76 375 375
77 375 375
78 375 375
79 375 375
80 375 375
81 375 375
82 375 375
83 375 375
84 375 375
85 375 375
86 375 375
87 375 375
88 375 375
89 375 375
90 375 375
91 375 375
92 375 375
93 375 375
94 375 375
95 375 375
96 375 375
97 375 375
98 375 375
99 375 375
100 375 375
101 375 375
102 375 375
103 375 375
104 375 375
105 375 375
106 375 375
107 375 375
108 375 375
109 375 375
110 375 375
111 375 375
112 377 377
113 377 377
114 377 377
115 377 377
116 377 377
117 377 377
118 377 377
119 377 377
120 377 377
121 377 377
122 377 377
123 377 377
124 377 377
125 377 377
126 377 377
127 377 377
128 377 377
129 377 377
130 378 378
131 378 378
132 378 378
133 378 378
134 378 378
135 378 378
136 378 378
137 378 378
138 378 378
139 378 378
140 378 378
141 378 378
142 378 378
143 378 378
144 378 378
145 378 378
146 378 378
147 378 378
148 378 378
149 378 378
150 378 378
151 378 378
152 378 378
153 378 378
154 378 378
155 378 378
156 378 378
157 378 378
158 378 378
159 378 378
160 378 378
161 378 378
162 378 378
163 378 378
164 378 378
165 378 378
166 378 378
167 378 378
168 378 378
169 378 378
170 378 378
171 378 378
172 378 378
173 378 378
174 378 378
175 378 378
176 378 378
177 378 378
178 378 378
179 378 378
180 378 378
181 378 378
182 378 378
183 378 378
184 378 378
185 378 378
186 378 378
187 378 378
188 378 378
189 378 378
190 378 378
191 378 378
192 378 378
193 378 378
194 378 378
195 378 378
196 378 378
197 378 378
198 378 378
199 378 378
200 378 378
201 378 378
202 378 378
203 378 378
204 378 378
205 378 378
206 378 378
207 378 378
208 378 378
209 378 378
210 378 378
211 378 378
212 378 378
213 378 378
214 378 378
215 378 378
216 378 378
217 378 378
218 378 378
219 378 378
220 378 378
221 378 378
222 378 378
223 378 378
224 378 378
225 378 378
226 378 378
227 378 378
228 378 378
229 378 378
230 378 378
231 378 378
232 378 378
233 378 378
234 378 378
235 378 378
236 378 378
237 378 378
238 378 378
239 378 378
240 378 378
241 378 378
242 378 378
243 378 378
244 378 378
245 378 378
246 378 378
247 378 378
248 378 378
249 378 378
250 378 378
251 378 378
252 378 378
253 378 378
254 378 378
255 378 378
256 378 378
257 378 378
258 378 378
259 378 378
260 378 378
261 378 378
262 378 378
263 378 378
264 378 378
265 378 378
266 378 378
267 378 378
268 378 378
269 378 378
270 378 378
271 378 378
272 378 378
273 378 378
274 378 378
275 378 378
276 378 378
277 378 378
278 378 378
279 378 378
280 378 378
281 378 378
282 378 378
283 378 378
284 378 378
285 378 378
286 378 378
287 378 378
288 378 378
289 378 378
290 378 378
291 378 378
292 378 378
293 378 378
294 378 378
295 378 378
296 378 378
297 378 378
298 378 378
299 378 378
